id,REG_YYMM,CARD_SIDO_NM,STD_CLSS_NM,AMT
1056,202007,서울,중식 음식점업,265390213945.02826
1057,202007,서울,차량용 가스 충전업,12313425391.659824
1058,202007,서울,차량용 주유소 운영업,541650798096.0497
1059,202007,서울,체인화 편의점,1269354352237.7568
1060,202007,서울,택시 운송업,1436366648153.8667
1061,202007,서울,피자 햄버거 샌드위치 및 유사 음식점업,281793078333.12805
1062,202007,서울,한식 음식점업,2919287070662.4697
1063,202007,서울,호텔업,99415225077.44217
1064,202007,서울,화장품 및 방향제 소매업,281427325781.7356
1065,202007,서울,휴양콘도 운영업,0.0
1066,202007,세종,건강보조식품 소매업,118703570.66255696
1067,202007,세종,골프장 운영업,2016196678.5696962
1068,202007,세종,과실 및 채소 소매업,3634821383.871058
1069,202007,세종,관광 민예품 및 선물용품 소매업,3676823.5513292025
1070,202007,세종,그외 기타 분류안된 오락관련 서비스업,233959.70198527232
1071,202007,세종,그외 기타 스포츠시설 운영업,441242.0893080465
1072,202007,세종,그외 기타 종합 소매업,135159479.42678842
1073,202007,세종,기타 대형 종합 소매업,20715284688.115288
1074,202007,세종,기타 수상오락 서비스업,343870.8305107143
1075,202007,세종,기타 외국식 음식점업,2283685952.3951283
1076,202007,세종,기타 주점업,118283649.6877632
1077,202007,세종,기타음식료품위주종합소매업,8077154222.496886
1078,202007,세종,내항 여객 운송업,0.0
1079,202007,세종,마사지업,23639973.499495365
1080,202007,세종,면세점,0.0
1081,202007,세종,버스 운송업,0.0
1082,202007,세종,비알콜 음료점업,4047995769.272867
1083,202007,세종,빵 및 과자류 소매업,4141276139.9506702
1084,202007,세종,서양식 음식점업,6376543450.60315
1085,202007,세종,수산물 소매업,442152109.69783556
1086,202007,세종,슈퍼마켓,26042638115.728737
1087,202007,세종,스포츠 및 레크레이션 용품 임대업,1552083835.0799904
1088,202007,세종,여관업,259550925.8937326
1089,202007,세종,여행사업,0.0
1090,202007,세종,욕탕업,495615286.25852907
1091,202007,세종,육류 소매업,4082993333.7451096
1092,202007,세종,일반유흥 주점업,108724827.16786864
1093,202007,세종,일식 음식점업,1906588148.122066
1094,202007,세종,자동차 임대업,0.0
1095,202007,세종,전시 및 행사 대행업,73932262.16873263
1096,202007,세종,정기 항공 운송업,0.0
1097,202007,세종,중식 음식점업,4281794086.7419477
1098,202007,세종,차량용 가스 충전업,652377890.8310927
1099,202007,세종,차량용 주유소 운영업,29648784923.641907
1100,202007,세종,체인화 편의점,18650498198.61947
1101,202007,세종,택시 운송업,0.0
1102,202007,세종,피자 햄버거 샌드위치 및 유사 음식점업,4164208759.957403
1103,202007,세종,한식 음식점업,43448156790.672485
1104,202007,세종,호텔업,0.0
1105,202007,세종,화장품 및 방향제 소매업,706409808.8107507
1106,202007,세종,휴양콘도 운영업,0.0
1107,202007,울산,건강보조식품 소매업,1008441892.4939873
1108,202007,울산,골프장 운영업,6978402225.353722
1109,202007,울산,과실 및 채소 소매업,11530057512.885948
1110,202007,울산,관광 민예품 및 선물용품 소매업,80507453.23593457
1111,202007,울산,그외 기타 분류안된 오락관련 서비스업,312020.8250230909
1112,202007,울산,그외 기타 스포츠시설 운영업,21575167.52860432
1113,202007,울산,그외 기타 종합 소매업,17091414844.012009
1114,202007,울산,기타 대형 종합 소매업,120332184489.55893
1115,202007,울산,기타 수상오락 서비스업,8698784.031968523
1116,202007,울산,기타 외국식 음식점업,11404791924.638731
1117,202007,울산,기타 주점업,4271373085.5554967
1118,202007,울산,기타음식료품위주종합소매업,11745334341.172129
1119,202007,울산,내항 여객 운송업,0.0
1120,202007,울산,마사지업,365227453.0240303
1121,202007,울산,면세점,5836602.782156416
1122,202007,울산,버스 운송업,79118267.93316108
1123,202007,울산,비알콜 음료점업,18179252580.13352
1124,202007,울산,빵 및 과자류 소매업,17448146703.615143
1125,202007,울산,서양식 음식점업,26233591001.62075
1126,202007,울산,수산물 소매업,4100339108.4294953
1127,202007,울산,슈퍼마켓,199227959849.06604
1128,202007,울산,스포츠 및 레크레이션 용품 임대업,13459565975.35898
1129,202007,울산,여관업,4808104320.428636
1130,202007,울산,여행사업,7742538.151792
1131,202007,울산,욕탕업,4600826066.740439
1132,202007,울산,육류 소매업,37341541294.97271
1133,202007,울산,일반유흥 주점업,14067755595.6419
1134,202007,울산,일식 음식점업,9569635191.313051
1135,202007,울산,자동차 임대업,43415070.37518305
1136,202007,울산,전시 및 행사 대행업,59059966.60690619
1137,202007,울산,정기 항공 운송업,0.0
1138,202007,울산,중식 음식점업,16219776276.138063
1139,202007,울산,차량용 가스 충전업,4300400311.558675
1140,202007,울산,차량용 주유소 운영업,192685994699.11057
1141,202007,울산,체인화 편의점,120098682228.90405
1142,202007,울산,택시 운송업,5708421.217716877
1143,202007,울산,피자 햄버거 샌드위치 및 유사 음식점업,24777904429.615173
1144,202007,울산,한식 음식점업,302240942400.3558
1145,202007,울산,호텔업,1881143309.8935087
1146,202007,울산,화장품 및 방향제 소매업,8307120662.546163
1147,202007,울산,휴양콘도 운영업,0.0
1148,202007,인천,건강보조식품 소매업,3988382465.956527
1149,202007,인천,골프장 운영업,15744469648.994171
1150,202007,인천,과실 및 채소 소매업,30243312273.84667
1151,202007,인천,관광 민예품 및 선물용품 소매업,130855259.07491072
1152,202007,인천,그외 기타 분류안된 오락관련 서비스업,0.0
1153,202007,인천,그외 기타 스포츠시설 운영업,103750058.40039879
1154,202007,인천,그외 기타 종합 소매업,5935834226.145153
1155,202007,인천,기타 대형 종합 소매업,323053421959.9008
1156,202007,인천,기타 수상오락 서비스업,110743745.64513963
1157,202007,인천,기타 외국식 음식점업,31864194546.107544
1158,202007,인천,기타 주점업,7178999085.078034
1159,202007,인천,기타음식료품위주종합소매업,14422277538.680134
1160,202007,인천,내항 여객 운송업,7148660650.622616
1161,202007,인천,마사지업,1191396844.8721542
1162,202007,인천,면세점,86494416080.23505
1163,202007,인천,버스 운송업,0.0
1164,202007,인천,비알콜 음료점업,40267960665.535866
1165,202007,인천,빵 및 과자류 소매업,39813752473.62215
1166,202007,인천,서양식 음식점업,57837814391.644775
1167,202007,인천,수산물 소매업,13708124919.882359
1168,202007,인천,슈퍼마켓,409134528043.94464
1169,202007,인천,스포츠 및 레크레이션 용품 임대업,44566337705.68755
1170,202007,인천,여관업,12283809640.93922
1171,202007,인천,여행사업,22194121.02281961
1172,202007,인천,욕탕업,6068813276.874199
1173,202007,인천,육류 소매업,47113532510.26905
1174,202007,인천,일반유흥 주점업,20897130022.62421
1175,202007,인천,일식 음식점업,29084952925.56903
1176,202007,인천,자동차 임대업,9496975.747423394
1177,202007,인천,전시 및 행사 대행업,912044588.248053
1178,202007,인천,정기 항공 운송업,4347147888.236015
1179,202007,인천,중식 음식점업,41089481558.678
1180,202007,인천,차량용 가스 충전업,6970801433.33757
1181,202007,인천,차량용 주유소 운영업,350137957823.25226
1182,202007,인천,체인화 편의점,263068837874.9961
1183,202007,인천,택시 운송업,2333646141.0276012
1184,202007,인천,피자 햄버거 샌드위치 및 유사 음식점업,46838823112.5547
1185,202007,인천,한식 음식점업,630956037181.0481
1186,202007,인천,호텔업,7884709838.718544
1187,202007,인천,화장품 및 방향제 소매업,13281443201.381796
1188,202007,인천,휴양콘도 운영업,0.0
1189,202007,전남,건강보조식품 소매업,1555173504.3814492
1190,202007,전남,골프장 운영업,28983563877.345913
1191,202007,전남,과실 및 채소 소매업,25989621094.35271
1192,202007,전남,관광 민예품 및 선물용품 소매업,125267400.19147588
1193,202007,전남,그외 기타 분류안된 오락관련 서비스업,309109.1573092425
1194,202007,전남,그외 기타 스포츠시설 운영업,34308335.37386903
1195,202007,전남,그외 기타 종합 소매업,32342705753.22035
1196,202007,전남,기타 대형 종합 소매업,110861804466.17972
1197,202007,전남,기타 수상오락 서비스업,221105.9857738602
1198,202007,전남,기타 외국식 음식점업,8838067836.387127
1199,202007,전남,기타 주점업,5466283537.328214
1200,202007,전남,기타음식료품위주종합소매업,113027725792.78584
1201,202007,전남,내항 여객 운송업,98634525.20563568
1202,202007,전남,마사지업,1198658535.0074215
1203,202007,전남,면세점,357271061.36058265
1204,202007,전남,버스 운송업,36654055.25033431
1205,202007,전남,비알콜 음료점업,18460997845.171043
1206,202007,전남,빵 및 과자류 소매업,19953953720.586887
1207,202007,전남,서양식 음식점업,27512393226.24398
1208,202007,전남,수산물 소매업,11405508931.123274
1209,202007,전남,슈퍼마켓,202206067313.22174
1210,202007,전남,스포츠 및 레크레이션 용품 임대업,27626177897.77933
1211,202007,전남,여관업,8257132828.792747
1212,202007,전남,여행사업,46478793.28725109
1213,202007,전남,욕탕업,2974709241.927356
1214,202007,전남,육류 소매업,32289609937.384506
1215,202007,전남,일반유흥 주점업,21770459721.762417
1216,202007,전남,일식 음식점업,12282070424.966824
1217,202007,전남,자동차 임대업,62202971.30655108
1218,202007,전남,전시 및 행사 대행업,2440907894.4714885
1219,202007,전남,정기 항공 운송업,0.0
1220,202007,전남,중식 음식점업,20449280023.20846
1221,202007,전남,차량용 가스 충전업,11842380931.991198
1222,202007,전남,차량용 주유소 운영업,433394562674.1126
1223,202007,전남,체인화 편의점,116363843739.25015
1224,202007,전남,택시 운송업,84453.81530937206
1225,202007,전남,피자 햄버거 샌드위치 및 유사 음식점업,19380844698.64976
1226,202007,전남,한식 음식점업,347551742537.1188
1227,202007,전남,호텔업,940733127.1441793
1228,202007,전남,화장품 및 방향제 소매업,8797906691.164206
1229,202007,전남,휴양콘도 운영업,1316954842.8714778
1230,202007,전북,건강보조식품 소매업,1850309761.957588
1231,202007,전북,골프장 운영업,14927291839.160397
1232,202007,전북,과실 및 채소 소매업,17185736727.680473
1233,202007,전북,관광 민예품 및 선물용품 소매업,210855889.1865944
1234,202007,전북,그외 기타 분류안된 오락관련 서비스업,0.0
1235,202007,전북,그외 기타 스포츠시설 운영업,38328123.96138808
1236,202007,전북,그외 기타 종합 소매업,5811495602.9188
1237,202007,전북,기타 대형 종합 소매업,142781187176.86264
1238,202007,전북,기타 수상오락 서비스업,6586627.584319383
1239,202007,전북,기타 외국식 음식점업,19218001719.479942
1240,202007,전북,기타 주점업,4719881814.753989
1241,202007,전북,기타음식료품위주종합소매업,56420146200.79247
1242,202007,전북,내항 여객 운송업,2354469.952688557
1243,202007,전북,마사지업,660851266.2065027
1244,202007,전북,면세점,0.0
1245,202007,전북,버스 운송업,2924146.0657380912
1246,202007,전북,비알콜 음료점업,26078521267.96417
1247,202007,전북,빵 및 과자류 소매업,29967003509.91694
1248,202007,전북,서양식 음식점업,40368349047.232994
1249,202007,전북,수산물 소매업,10049961727.981936
1250,202007,전북,슈퍼마켓,288751352078.7047
1251,202007,전북,스포츠 및 레크레이션 용품 임대업,35514895831.23535
1252,202007,전북,여관업,5753191530.859228
1253,202007,전북,여행사업,21890217.962349307
1254,202007,전북,욕탕업,5094329202.18016
1255,202007,전북,육류 소매업,36496518375.41577
1256,202007,전북,일반유흥 주점업,13840499644.298271
1257,202007,전북,일식 음식점업,15637014958.32527
1258,202007,전북,자동차 임대업,43397767.51020631
1259,202007,전북,전시 및 행사 대행업,357105031.53659266
1260,202007,전북,정기 항공 운송업,7741123792.5914955
1261,202007,전북,중식 음식점업,29254585500.015736
1262,202007,전북,차량용 가스 충전업,15351649513.392557
1263,202007,전북,차량용 주유소 운영업,423420229053.0968
1264,202007,전북,체인화 편의점,134309365437.79825
1265,202007,전북,택시 운송업,4345829.241378483
1266,202007,전북,피자 햄버거 샌드위치 및 유사 음식점업,26276436323.5096
1267,202007,전북,한식 음식점업,396634394653.4638
1268,202007,전북,호텔업,66548973.92612685
1269,202007,전북,화장품 및 방향제 소매업,12244152009.96402
1270,202007,전북,휴양콘도 운영업,1246821858.0962412
1271,202007,제주,건강보조식품 소매업,949120841.3697367
1272,202007,제주,골프장 운영업,15240641232.232147
1273,202007,제주,과실 및 채소 소매업,9960873848.720098
1274,202007,제주,관광 민예품 및 선물용품 소매업,1890444530.3944137
1275,202007,제주,그외 기타 분류안된 오락관련 서비스업,1457681.2517427057
1276,202007,제주,그외 기타 스포츠시설 운영업,18051460.6520155
1277,202007,제주,그외 기타 종합 소매업,18042124247.79628
1278,202007,제주,기타 대형 종합 소매업,66862327565.043365
1279,202007,제주,기타 수상오락 서비스업,4542705.247992122
1280,202007,제주,기타 외국식 음식점업,6774897256.710632
1281,202007,제주,기타 주점업,18139467694.991882
1282,202007,제주,기타음식료품위주종합소매업,56670942183.8932
1283,202007,제주,내항 여객 운송업,2037573787.4069602
1284,202007,제주,마사지업,59401500.36369995
1285,202007,제주,면세점,61504423783.94273
1286,202007,제주,버스 운송업,0.0
1287,202007,제주,비알콜 음료점업,13238902215.70857
1288,202007,제주,빵 및 과자류 소매업,14522885841.087841
1289,202007,제주,서양식 음식점업,21822026429.574696
1290,202007,제주,수산물 소매업,10128107400.532688
1291,202007,제주,슈퍼마켓,156658084214.35513
1292,202007,제주,스포츠 및 레크레이션 용품 임대업,19611663659.45132
1293,202007,제주,여관업,5986237248.602213
1294,202007,제주,여행사업,610084793.0721253
1295,202007,제주,욕탕업,2003049321.3312254
1296,202007,제주,육류 소매업,17276111104.22943
1297,202007,제주,일반유흥 주점업,16573891322.887129
1298,202007,제주,일식 음식점업,16019572627.306782
1299,202007,제주,자동차 임대업,3776770289.663437
1300,202007,제주,전시 및 행사 대행업,2845250653.8906345
1301,202007,제주,정기 항공 운송업,25773522488.58709
1302,202007,제주,중식 음식점업,13349356816.759605
1303,202007,제주,차량용 가스 충전업,6873177749.395213
1304,202007,제주,차량용 주유소 운영업,181564197012.8225
1305,202007,제주,체인화 편의점,98650123524.27527
1306,202007,제주,택시 운송업,659414.4317890286
1307,202007,제주,피자 햄버거 샌드위치 및 유사 음식점업,11644776467.95302
1308,202007,제주,한식 음식점업,267826142811.38934
1309,202007,제주,호텔업,4952808313.928629
1310,202007,제주,화장품 및 방향제 소매업,6485287460.215479
1311,202007,제주,휴양콘도 운영업,4109402244.1337657
1312,202007,충남,건강보조식품 소매업,6801717662.767161
1313,202007,충남,골프장 운영업,12574029318.533094
1314,202007,충남,과실 및 채소 소매업,15163556261.698038
1315,202007,충남,관광 민예품 및 선물용품 소매업,383815269.8660487
1316,202007,충남,그외 기타 분류안된 오락관련 서비스업,6294583.417283534
1317,202007,충남,그외 기타 스포츠시설 운영업,63211374.19993504
1318,202007,충남,그외 기타 종합 소매업,16229697257.381382
1319,202007,충남,기타 대형 종합 소매업,136154261871.19403
1320,202007,충남,기타 수상오락 서비스업,70716571.33500336
1321,202007,충남,기타 외국식 음식점업,19638209445.225826
1322,202007,충남,기타 주점업,2408501533.589823
1323,202007,충남,기타음식료품위주종합소매업,103158763569.88336
1324,202007,충남,내항 여객 운송업,10058283.14435309
1325,202007,충남,마사지업,340448123.01734364
1326,202007,충남,면세점,0.0
1327,202007,충남,버스 운송업,263397.39723467
1328,202007,충남,비알콜 음료점업,20618620874.15057
1329,202007,충남,빵 및 과자류 소매업,28302337483.3969
1330,202007,충남,서양식 음식점업,33858187555.7436
1331,202007,충남,수산물 소매업,11254231461.936523
1332,202007,충남,슈퍼마켓,229833093317.6413
1333,202007,충남,스포츠 및 레크레이션 용품 임대업,29967706357.242626
1334,202007,충남,여관업,6140104746.9548645
1335,202007,충남,여행사업,262137618.26056284
1336,202007,충남,욕탕업,4011124292.0298314
1337,202007,충남,육류 소매업,34932326597.81454
1338,202007,충남,일반유흥 주점업,15104185079.724659
1339,202007,충남,일식 음식점업,15852786607.8885
1340,202007,충남,자동차 임대업,9385198.701238837
1341,202007,충남,전시 및 행사 대행업,326300079.13782513
1342,202007,충남,정기 항공 운송업,13202488.468014212
1343,202007,충남,중식 음식점업,29973300846.182888
1344,202007,충남,차량용 가스 충전업,11314873248.954948
1345,202007,충남,차량용 주유소 운영업,471191527702.9564
1346,202007,충남,체인화 편의점,180155110095.2096
1347,202007,충남,택시 운송업,950228.0876305328
1348,202007,충남,피자 햄버거 샌드위치 및 유사 음식점업,27620396066.03341
1349,202007,충남,한식 음식점업,432270726837.55
1350,202007,충남,호텔업,914898203.636968
1351,202007,충남,화장품 및 방향제 소매업,16361543698.105068
1352,202007,충남,휴양콘도 운영업,1482258357.0771046
1353,202007,충북,건강보조식품 소매업,1711501366.5989695
1354,202007,충북,골프장 운영업,21035231400.95052
1355,202007,충북,과실 및 채소 소매업,7213804170.396653
1356,202007,충북,관광 민예품 및 선물용품 소매업,222484484.52674916
1357,202007,충북,그외 기타 분류안된 오락관련 서비스업,0.0
1358,202007,충북,그외 기타 스포츠시설 운영업,62968389.00204577
1359,202007,충북,그외 기타 종합 소매업,19475461858.42852
1360,202007,충북,기타 대형 종합 소매업,100075021156.41608
1361,202007,충북,기타 수상오락 서비스업,15635909.25943916
1362,202007,충북,기타 외국식 음식점업,15764970063.870272
1363,202007,충북,기타 주점업,2135983994.8022907
1364,202007,충북,기타음식료품위주종합소매업,48298756516.58705
1365,202007,충북,내항 여객 운송업,18600858.2527028
1366,202007,충북,마사지업,219751932.5565641
1367,202007,충북,면세점,37038518.27724827
1368,202007,충북,버스 운송업,547839.4385754084
1369,202007,충북,비알콜 음료점업,13549902037.547564
1370,202007,충북,빵 및 과자류 소매업,18853007063.42574
1371,202007,충북,서양식 음식점업,22719825747.034348
1372,202007,충북,수산물 소매업,2500152190.385623
1373,202007,충북,슈퍼마켓,180017386994.22144
1374,202007,충북,스포츠 및 레크레이션 용품 임대업,22130257831.63206
1375,202007,충북,여관업,3474874024.378081
1376,202007,충북,여행사업,1510551.909866646
1377,202007,충북,욕탕업,2558536844.896577
1378,202007,충북,육류 소매업,28255803750.30462
1379,202007,충북,일반유흥 주점업,7231534611.43576
1380,202007,충북,일식 음식점업,10739759814.360336
1381,202007,충북,자동차 임대업,4757673.947238767
1382,202007,충북,전시 및 행사 대행업,166639413.35302874
1383,202007,충북,정기 항공 운송업,0.0
1384,202007,충북,중식 음식점업,19825745178.39664
1385,202007,충북,차량용 가스 충전업,8249266783.244598
1386,202007,충북,차량용 주유소 운영업,337585160374.0773
1387,202007,충북,체인화 편의점,123108390206.0403
1388,202007,충북,택시 운송업,4025882.1658224124
1389,202007,충북,피자 햄버거 샌드위치 및 유사 음식점업,20248256444.39982
1390,202007,충북,한식 음식점업,299825747269.6553
1391,202007,충북,호텔업,336661190.73755664
1392,202007,충북,화장품 및 방향제 소매업,8231975676.280253
1393,202007,충북,휴양콘도 운영업,1776016849.5832677
