,CARD_SIDO_NM,CARD_CCG_NM,STD_CLSS_NM,REG_YYMM,LP
40459,경기,용인시 수지구,슈퍼마켓,201906,12.246227107944097
40460,경기,용인시 수지구,스포츠 및 레크레이션 용품 임대업,201906,2.4212052800149904
40461,경기,용인시 수지구,여관업,201906,0.28619268967272093
40462,경기,용인시 수지구,욕탕업,201906,0.20008054781401077
40463,경기,용인시 수지구,육류 소매업,201906,1.5860095817595887
40464,경기,용인시 수지구,일반유흥 주점업,201906,0.08870016145746643
40465,경기,용인시 수지구,일식 음식점업,201906,1.5013794965664031
40466,경기,용인시 수지구,자동차 임대업,201906,0.0007482229994397688
40467,경기,용인시 수지구,전시 및 행사 대행업,201906,0.07695222280320299
40468,경기,용인시 수지구,중식 음식점업,201906,2.2009945127052832
40469,경기,용인시 수지구,차량용 가스 충전업,201906,0.009529569135999071
40470,경기,용인시 수지구,차량용 주유소 운영업,201906,9.048294703782798
40471,경기,용인시 수지구,체인화 편의점,201906,10.20999470022147
40472,경기,용인시 수지구,피자 햄버거 샌드위치 및 유사 음식점업,201906,3.1673880260966376
40473,경기,용인시 수지구,한식 음식점업,201906,24.219085766903167
40474,경기,용인시 수지구,화장품 및 방향제 소매업,201906,0.6882138565098423
40475,경기,용인시 처인구,건강보조식품 소매업,201906,0.20413844553249985
40476,경기,용인시 처인구,골프장 운영업,201906,9.327664916512807
40477,경기,용인시 처인구,과실 및 채소 소매업,201906,0.2640501571261254
40478,경기,용인시 처인구,관광 민예품 및 선물용품 소매업,201906,0.001343764135866372
40479,경기,용인시 처인구,그외 기타 스포츠시설 운영업,201906,0.0
40480,경기,용인시 처인구,그외 기타 종합 소매업,201906,1.2703813417930647
40481,경기,용인시 처인구,기타 대형 종합 소매업,201906,5.852594511206499
40482,경기,용인시 처인구,기타 수상오락 서비스업,201906,0.009997605170845808
40483,경기,용인시 처인구,기타 외국식 음식점업,201906,1.0867479844659695
40484,경기,용인시 처인구,기타 주점업,201906,0.12421342206060783
40485,경기,용인시 처인구,기타음식료품위주종합소매업,201906,4.612745603391006
40486,경기,용인시 처인구,마사지업,201906,0.029815025180715105
40487,경기,용인시 처인구,비알콜 음료점업,201906,1.1537822331012477
40488,경기,용인시 처인구,빵 및 과자류 소매업,201906,0.7804529053438463
40489,경기,용인시 처인구,서양식 음식점업,201906,1.5294352515529548
40490,경기,용인시 처인구,수산물 소매업,201906,0.9816722527647443
40491,경기,용인시 처인구,슈퍼마켓,201906,7.188933047804663
40492,경기,용인시 처인구,스포츠 및 레크레이션 용품 임대업,201906,1.2601802287121655
40493,경기,용인시 처인구,여관업,201906,0.27765374301892143
40494,경기,용인시 처인구,여행사업,201906,0.0
40495,경기,용인시 처인구,욕탕업,201906,0.2167102893217777
40496,경기,용인시 처인구,육류 소매업,201906,1.2033253531213974
40497,경기,용인시 처인구,일반유흥 주점업,201906,0.559184911249897
40498,경기,용인시 처인구,일식 음식점업,201906,0.5938211554171566
40499,경기,용인시 처인구,전시 및 행사 대행업,201906,11.491104696292236
40500,경기,용인시 처인구,중식 음식점업,201906,1.3827316005963561
40501,경기,용인시 처인구,차량용 가스 충전업,201906,0.3574759912750435
40502,경기,용인시 처인구,차량용 주유소 운영업,201906,15.807338055011124
40503,경기,용인시 처인구,체인화 편의점,201906,10.340718824977062
40504,경기,용인시 처인구,택시 운송업,201906,0.00016704021873538901
40505,경기,용인시 처인구,피자 햄버거 샌드위치 및 유사 음식점업,201906,1.5572652766214856
40506,경기,용인시 처인구,한식 음식점업,201906,20.062036559100026
40507,경기,용인시 처인구,화장품 및 방향제 소매업,201906,0.472317807923152
40508,경기,의왕시,건강보조식품 소매업,201906,0.08006222519119412
40509,경기,의왕시,과실 및 채소 소매업,201906,0.5941677720857969
40510,경기,의왕시,관광 민예품 및 선물용품 소매업,201906,0.0012126063677112705
40511,경기,의왕시,그외 기타 종합 소매업,201906,0.0
40512,경기,의왕시,기타 대형 종합 소매업,201906,14.323845253580561
40513,경기,의왕시,기타 외국식 음식점업,201906,1.2259122422656947
40514,경기,의왕시,기타 주점업,201906,0.08088084472634173
40515,경기,의왕시,기타음식료품위주종합소매업,201906,1.5115641053978872
40516,경기,의왕시,마사지업,201906,0.0409640478401371
40517,경기,의왕시,비알콜 음료점업,201906,1.8940172876135166
40518,경기,의왕시,빵 및 과자류 소매업,201906,1.2134172706604418
40519,경기,의왕시,서양식 음식점업,201906,2.8203064571260197
40520,경기,의왕시,수산물 소매업,201906,0.10183137565211692
40521,경기,의왕시,슈퍼마켓,201906,10.010961913059855
40522,경기,의왕시,스포츠 및 레크레이션 용품 임대업,201906,0.48611669585241535
40523,경기,의왕시,여관업,201906,0.47098733691330935
40524,경기,의왕시,여행사업,201906,0.0
40525,경기,의왕시,욕탕업,201906,0.07539545446658603
40526,경기,의왕시,육류 소매업,201906,2.689068351853339
40527,경기,의왕시,일반유흥 주점업,201906,0.16169554728717195
40528,경기,의왕시,일식 음식점업,201906,0.431485692352632
40529,경기,의왕시,전시 및 행사 대행업,201906,0.4035113043973031
40530,경기,의왕시,중식 음식점업,201906,1.156758171986967
40531,경기,의왕시,차량용 가스 충전업,201906,0.5414897262596838
40532,경기,의왕시,차량용 주유소 운영업,201906,21.490716846644602
40533,경기,의왕시,체인화 편의점,201906,7.983655804379362
40534,경기,의왕시,피자 햄버거 샌드위치 및 유사 음식점업,201906,1.7536645163409919
40535,경기,의왕시,한식 음식점업,201906,28.12782705326116
40536,경기,의왕시,화장품 및 방향제 소매업,201906,0.3284840964372025
40537,경기,의정부시,건강보조식품 소매업,201906,0.09422899773512648
40538,경기,의정부시,과실 및 채소 소매업,201906,0.6506493214954725
40539,경기,의정부시,관광 민예품 및 선물용품 소매업,201906,0.022255375980291366
40540,경기,의정부시,그외 기타 스포츠시설 운영업,201906,0.017604418105494856
40541,경기,의정부시,그외 기타 종합 소매업,201906,0.009472538178467296
40542,경기,의정부시,기타 대형 종합 소매업,201906,10.620614894436638
40543,경기,의정부시,기타 수상오락 서비스업,201906,0.0052578648476782446
40544,경기,의정부시,기타 외국식 음식점업,201906,1.3401187253593783
40545,경기,의정부시,기타 주점업,201906,0.42907612055951544
40546,경기,의정부시,기타음식료품위주종합소매업,201906,0.46159911278650867
40547,경기,의정부시,마사지업,201906,0.0452590959468734
40548,경기,의정부시,비알콜 음료점업,201906,1.6453225883841787
40549,경기,의정부시,빵 및 과자류 소매업,201906,1.3794824871172917
40550,경기,의정부시,서양식 음식점업,201906,2.857296554596512
40551,경기,의정부시,수산물 소매업,201906,0.14702010106961685
40552,경기,의정부시,슈퍼마켓,201906,14.402050803228486
40553,경기,의정부시,스포츠 및 레크레이션 용품 임대업,201906,1.7661476453325171
40554,경기,의정부시,여관업,201906,0.7230953877757327
40555,경기,의정부시,욕탕업,201906,0.32192274698271783
40556,경기,의정부시,육류 소매업,201906,2.0189913613576524
40557,경기,의정부시,일반유흥 주점업,201906,1.1969037326985736
40558,경기,의정부시,일식 음식점업,201906,1.6827365099520524
40559,경기,의정부시,자동차 임대업,201906,0.0015004296925127923
40560,경기,의정부시,전시 및 행사 대행업,201906,0.6063620287909162
40561,경기,의정부시,중식 음식점업,201906,1.4427013148943508
40562,경기,의정부시,차량용 가스 충전업,201906,0.29228490519358996
40563,경기,의정부시,차량용 주유소 운영업,201906,11.152759429447027
40564,경기,의정부시,체인화 편의점,201906,11.696958143461506
40565,경기,의정부시,피자 햄버거 샌드위치 및 유사 음식점업,201906,2.5154542339761923
40566,경기,의정부시,한식 음식점업,201906,29.231136244621887
40567,경기,의정부시,화장품 및 방향제 소매업,201906,1.2237368859952422
40568,경기,이천시,건강보조식품 소매업,201906,0.05059811688153436
40569,경기,이천시,골프장 운영업,201906,8.134447768029004
40570,경기,이천시,과실 및 채소 소매업,201906,0.6323421253605983
40571,경기,이천시,관광 민예품 및 선물용품 소매업,201906,0.014059731229906365
40572,경기,이천시,그외 기타 스포츠시설 운영업,201906,0.006840371734958438
40573,경기,이천시,그외 기타 종합 소매업,201906,2.1151215536765506
40574,경기,이천시,기타 대형 종합 소매업,201906,8.49987025948069
40575,경기,이천시,기타 수상오락 서비스업,201906,0.0020515741778532066
40576,경기,이천시,기타 외국식 음식점업,201906,0.9225154767069806
40577,경기,이천시,기타 주점업,201906,0.0952332350814363
40578,경기,이천시,기타음식료품위주종합소매업,201906,4.085411803766874
40579,경기,이천시,마사지업,201906,0.03253072308204115
40580,경기,이천시,비알콜 음료점업,201906,1.176826951404924
40581,경기,이천시,빵 및 과자류 소매업,201906,0.985220433615362
40582,경기,이천시,서양식 음식점업,201906,1.5255057442759414
40583,경기,이천시,수산물 소매업,201906,0.06326510973753352
40584,경기,이천시,슈퍼마켓,201906,9.092997968389605
40585,경기,이천시,스포츠 및 레크레이션 용품 임대업,201906,1.2708111389062982
40586,경기,이천시,여관업,201906,0.2633528609707872
40587,경기,이천시,욕탕업,201906,0.04778319375735893
40588,경기,이천시,육류 소매업,201906,1.7734732389910899
40589,경기,이천시,일반유흥 주점업,201906,0.6192581008860993
40590,경기,이천시,일식 음식점업,201906,0.4825038738545815
40591,경기,이천시,전시 및 행사 대행업,201906,0.12942757095934793
40592,경기,이천시,중식 음식점업,201906,1.0654429753397952
40593,경기,이천시,차량용 가스 충전업,201906,0.1803778407097136
40594,경기,이천시,차량용 주유소 운영업,201906,21.574240589033657
40595,경기,이천시,체인화 편의점,201906,10.013075446336686
40596,경기,이천시,택시 운송업,201906,0.14188209853773495
40597,경기,이천시,피자 햄버거 샌드위치 및 유사 음식점업,201906,1.662050020793376
40598,경기,이천시,한식 음식점업,201906,22.6272917876679
40599,경기,이천시,호텔업,201906,0.13677089540003468
40600,경기,이천시,화장품 및 방향제 소매업,201906,0.5774194212237521
40601,경기,이천시,휴양콘도 운영업,201906,0.0
40602,경기,파주시,건강보조식품 소매업,201906,0.10459504937783293
40603,경기,파주시,골프장 운영업,201906,4.778006664601132
40604,경기,파주시,과실 및 채소 소매업,201906,0.5272656671348561
40605,경기,파주시,관광 민예품 및 선물용품 소매업,201906,0.015406964416798523
40606,경기,파주시,그외 기타 스포츠시설 운영업,201906,0.0015353132892755457
40607,경기,파주시,그외 기타 종합 소매업,201906,0.028535804218472835
40608,경기,파주시,기타 대형 종합 소매업,201906,17.03102260469796
40609,경기,파주시,기타 수상오락 서비스업,201906,0.005064304146512843
40610,경기,파주시,기타 외국식 음식점업,201906,1.1677280113889814
40611,경기,파주시,기타 주점업,201906,0.08718636451743902
40612,경기,파주시,기타음식료품위주종합소매업,201906,1.5950862113684319
40613,경기,파주시,마사지업,201906,0.009934942218361883
40614,경기,파주시,비알콜 음료점업,201906,1.606303777242795
40615,경기,파주시,빵 및 과자류 소매업,201906,1.669717038629958
40616,경기,파주시,서양식 음식점업,201906,2.4606746202262038
40617,경기,파주시,수산물 소매업,201906,0.11021421001355487
40618,경기,파주시,슈퍼마켓,201906,14.757197261760583
40619,경기,파주시,스포츠 및 레크레이션 용품 임대업,201906,0.6430137578200379
40620,경기,파주시,여관업,201906,0.2907273831400258
40621,경기,파주시,여행사업,201906,0.0023603052849651028
40622,경기,파주시,욕탕업,201906,0.26044487656354404
40623,경기,파주시,육류 소매업,201906,1.089884206613432
40624,경기,파주시,일반유흥 주점업,201906,0.35329477927841907
40625,경기,파주시,일식 음식점업,201906,0.5886042010647511
40626,경기,파주시,전시 및 행사 대행업,201906,0.21399432337921329
40627,경기,파주시,중식 음식점업,201906,1.3764254051759783
40628,경기,파주시,차량용 가스 충전업,201906,0.23407366022392376
40629,경기,파주시,차량용 주유소 운영업,201906,12.217464528173604
40630,경기,파주시,체인화 편의점,201906,10.5845835987514
40631,경기,파주시,피자 햄버거 샌드위치 및 유사 음식점업,201906,1.7018970172406338
40632,경기,파주시,한식 음식점업,201906,24.049943537823342
40633,경기,파주시,화장품 및 방향제 소매업,201906,0.43781361021757925
40634,경기,평택시,건강보조식품 소매업,201906,0.1715171210124587
40635,경기,평택시,골프장 운영업,201906,0.26440411120195095
40636,경기,평택시,과실 및 채소 소매업,201906,0.48192341263339566
40637,경기,평택시,관광 민예품 및 선물용품 소매업,201906,0.006732312505879459
40638,경기,평택시,그외 기타 스포츠시설 운영업,201906,0.0
40639,경기,평택시,그외 기타 종합 소매업,201906,0.37426272314853015
40640,경기,평택시,기타 대형 종합 소매업,201906,11.042297969029152
40641,경기,평택시,기타 수상오락 서비스업,201906,0.004772867869868076
40642,경기,평택시,기타 외국식 음식점업,201906,1.2619642514758833
40643,경기,평택시,기타 주점업,201906,0.15021087678562053
40644,경기,평택시,기타음식료품위주종합소매업,201906,2.545625775655014
40645,경기,평택시,내항 여객 운송업,201906,0.00012417584335039933
40646,경기,평택시,마사지업,201906,0.051101746152598874
40647,경기,평택시,비알콜 음료점업,201906,1.3531128927456004
40648,경기,평택시,빵 및 과자류 소매업,201906,1.2605782207812295
40649,경기,평택시,서양식 음식점업,201906,1.927026156457818
40650,경기,평택시,수산물 소매업,201906,0.2430980450859184
40651,경기,평택시,슈퍼마켓,201906,13.432204016076646
40652,경기,평택시,스포츠 및 레크레이션 용품 임대업,201906,1.8480075760022192
40653,경기,평택시,여관업,201906,0.40241814816436217
40654,경기,평택시,욕탕업,201906,0.13439012176191087
40655,경기,평택시,육류 소매업,201906,1.4428319038023314
40656,경기,평택시,일반유흥 주점업,201906,1.3930970426870846
40657,경기,평택시,일식 음식점업,201906,1.0087351634225417
40658,경기,평택시,자동차 임대업,201906,0.0014549896796612447
40659,경기,평택시,전시 및 행사 대행업,201906,0.038100660783956866
40660,경기,평택시,중식 음식점업,201906,2.015948129185236
40661,경기,평택시,차량용 가스 충전업,201906,0.34318948691513435
40662,경기,평택시,차량용 주유소 운영업,201906,17.141074543759117
40663,경기,평택시,체인화 편의점,201906,13.746270642794927
40664,경기,평택시,택시 운송업,201906,0.008766563680248595
40665,경기,평택시,피자 햄버거 샌드위치 및 유사 음식점업,201906,1.9118673866179134
40666,경기,평택시,한식 음식점업,201906,23.341682692854736
40667,경기,평택시,화장품 및 방향제 소매업,201906,0.6501672032258742
40668,경기,평택시,휴양콘도 운영업,201906,0.0010410702018265802
40669,경기,포천시,건강보조식품 소매업,201906,0.11024961285067357
40670,경기,포천시,골프장 운영업,201906,12.787275977687763
40671,경기,포천시,과실 및 채소 소매업,201906,0.2891428828783489
40672,경기,포천시,관광 민예품 및 선물용품 소매업,201906,0.05441948741159983
40673,경기,포천시,그외 기타 종합 소매업,201906,0.0022281760916445952
40674,경기,포천시,기타 대형 종합 소매업,201906,4.6734433123776356
40675,경기,포천시,기타 수상오락 서비스업,201906,0.018197446619973783
40676,경기,포천시,기타 외국식 음식점업,201906,0.9353844611005089
40677,경기,포천시,기타 주점업,201906,0.18702499867413225
40678,경기,포천시,기타음식료품위주종합소매업,201906,7.2582164018868385
40679,경기,포천시,마사지업,201906,0.06731184931883072
40680,경기,포천시,비알콜 음료점업,201906,0.670072009298933
40681,경기,포천시,빵 및 과자류 소매업,201906,0.5093226353924956
40682,경기,포천시,서양식 음식점업,201906,1.254003122513714
40683,경기,포천시,수산물 소매업,201906,0.08705065363032155
40684,경기,포천시,슈퍼마켓,201906,10.743400095439169
40685,경기,포천시,스포츠 및 레크레이션 용품 임대업,201906,2.99026157118277
40686,경기,포천시,여관업,201906,0.4720759036806635
40687,경기,포천시,여행사업,201906,0.0180853626105153
40688,경기,포천시,욕탕업,201906,0.016569527663320715
40689,경기,포천시,육류 소매업,201906,1.1348877590435569
40690,경기,포천시,일반유흥 주점업,201906,0.9726541632822312
40691,경기,포천시,일식 음식점업,201906,0.4673167221103735
40692,경기,포천시,전시 및 행사 대행업,201906,0.024478877583782775
40693,경기,포천시,중식 음식점업,201906,1.068221000463501
40694,경기,포천시,차량용 가스 충전업,201906,0.42896983858136506
40695,경기,포천시,차량용 주유소 운영업,201906,21.197571786550363
40696,경기,포천시,체인화 편의점,201906,9.35044380660485
40697,경기,포천시,피자 햄버거 샌드위치 및 유사 음식점업,201906,1.1632321305275148
40698,경기,포천시,한식 음식점업,201906,20.57880166819609
40699,경기,포천시,화장품 및 방향제 소매업,201906,0.3928470934188412
40700,경기,포천시,휴양콘도 운영업,201906,0.07683966532767826
40701,경기,하남시,건강보조식품 소매업,201906,0.07485488907867481
40702,경기,하남시,골프장 운영업,201906,0.7967121631196903
40703,경기,하남시,과실 및 채소 소매업,201906,0.5349115293410738
40704,경기,하남시,관광 민예품 및 선물용품 소매업,201906,0.019453041180583643
40705,경기,하남시,그외 기타 스포츠시설 운영업,201906,0.008245445197006481
40706,경기,하남시,그외 기타 종합 소매업,201906,0.002718088399518774
40707,경기,하남시,기타 대형 종합 소매업,201906,34.213450759725596
40708,경기,하남시,기타 수상오락 서비스업,201906,0.003764499888188532
40709,경기,하남시,기타 외국식 음식점업,201906,0.7203377076938171
40710,경기,하남시,기타 주점업,201906,0.07967675426500737
40711,경기,하남시,기타음식료품위주종합소매업,201906,0.7222170709253828
40712,경기,하남시,마사지업,201906,0.06293207736167832
40713,경기,하남시,비알콜 음료점업,201906,0.989761983558058
40714,경기,하남시,빵 및 과자류 소매업,201906,1.0009135415617174
40715,경기,하남시,서양식 음식점업,201906,1.4650749911068073
40716,경기,하남시,수산물 소매업,201906,0.6052668708214333
40717,경기,하남시,슈퍼마켓,201906,8.43500451541427
40718,경기,하남시,스포츠 및 레크레이션 용품 임대업,201906,2.1310062914202854
40719,경기,하남시,여관업,201906,0.20744648810470642
40720,경기,하남시,욕탕업,201906,0.20883228454217462
40721,경기,하남시,육류 소매업,201906,0.8763048233497807
40722,경기,하남시,일반유흥 주점업,201906,0.2216447226285546
40723,경기,하남시,일식 음식점업,201906,1.0292640237962307
40724,경기,하남시,전시 및 행사 대행업,201906,0.13260375635915828
40725,경기,하남시,중식 음식점업,201906,1.2967564523322372
40726,경기,하남시,차량용 가스 충전업,201906,0.216581123611802
40727,경기,하남시,차량용 주유소 운영업,201906,16.742070555123703
40728,경기,하남시,체인화 편의점,201906,7.234382026521156
40729,경기,하남시,피자 햄버거 샌드위치 및 유사 음식점업,201906,1.2363407030951714
40730,경기,하남시,한식 음식점업,201906,18.430839638527722
40731,경기,하남시,화장품 및 방향제 소매업,201906,0.30063118194881516
40732,경기,화성시,건강보조식품 소매업,201906,0.06440611627853167
40733,경기,화성시,골프장 운영업,201906,2.5121869332739735
40734,경기,화성시,과실 및 채소 소매업,201906,0.9487490996784476
40735,경기,화성시,관광 민예품 및 선물용품 소매업,201906,0.003633812097231252
40736,경기,화성시,그외 기타 스포츠시설 운영업,201906,0.031855498500755884
40737,경기,화성시,그외 기타 종합 소매업,201906,0.13096810715480972
40738,경기,화성시,기타 대형 종합 소매업,201906,10.328928391535431
40739,경기,화성시,기타 수상오락 서비스업,201906,0.0013669002592474036
40740,경기,화성시,기타 외국식 음식점업,201906,1.1929071661026627
40741,경기,화성시,기타 주점업,201906,0.05224487404534204
40742,경기,화성시,기타음식료품위주종합소매업,201906,3.8735440558946066
40743,경기,화성시,내항 여객 운송업,201906,0.0021978454651271975
40744,경기,화성시,마사지업,201906,0.05639223299496963
40745,경기,화성시,버스 운송업,201906,0.0007812174174230053
40746,경기,화성시,비알콜 음료점업,201906,1.5750209350348072
40747,경기,화성시,빵 및 과자류 소매업,201906,1.28778925068532
40748,경기,화성시,서양식 음식점업,201906,2.3673826445341692
40749,경기,화성시,수산물 소매업,201906,0.17450424262659495
40750,경기,화성시,슈퍼마켓,201906,14.051798080272057
40751,경기,화성시,스포츠 및 레크레이션 용품 임대업,201906,1.6069077159980423
40752,경기,화성시,여관업,201906,0.34885424929894293
40753,경기,화성시,여행사업,201906,1.1511062142775127e-05
40754,경기,화성시,욕탕업,201906,0.18368539519049124
40755,경기,화성시,육류 소매업,201906,1.2404483484954003
40756,경기,화성시,일반유흥 주점업,201906,0.5102742727772328
40757,경기,화성시,일식 음식점업,201906,0.913025807557305
40758,경기,화성시,자동차 임대업,201906,0.0001442719788561149
40759,경기,화성시,전시 및 행사 대행업,201906,0.06485017775540937
40760,경기,화성시,중식 음식점업,201906,1.7322016844996635
40761,경기,화성시,차량용 가스 충전업,201906,0.4317354653009918
40762,경기,화성시,차량용 주유소 운영업,201906,16.9475956948125
40763,경기,화성시,체인화 편의점,201906,12.021251516097227
40764,경기,화성시,택시 운송업,201906,0.18447374946644277
40765,경기,화성시,피자 햄버거 샌드위치 및 유사 음식점업,201906,1.7240832209143218
40766,경기,화성시,한식 음식점업,201906,23.0323517153877
40767,경기,화성시,호텔업,201906,0.024290690912740928
40768,경기,화성시,화장품 및 방향제 소매업,201906,0.37474070647807056
40769,경기,화성시,휴양콘도 운영업,201906,0.002416402165011354
47193,경기,가평군,건강보조식품 소매업,201907,0.03681846825216752
47194,경기,가평군,골프장 운영업,201907,13.053095856821031
47195,경기,가평군,과실 및 채소 소매업,201907,0.27070685441506936
47196,경기,가평군,관광 민예품 및 선물용품 소매업,201907,0.03727975295418192
47197,경기,가평군,그외 기타 분류안된 오락관련 서비스업,201907,0.00225222556858205
47198,경기,가평군,기타 수상오락 서비스업,201907,0.05655013215060588
47199,경기,가평군,기타 외국식 음식점업,201907,0.3766505214222742
47200,경기,가평군,기타 주점업,201907,0.006744632718748384
47201,경기,가평군,기타음식료품위주종합소매업,201907,9.260025304785229
47202,경기,가평군,마사지업,201907,0.0
47203,경기,가평군,비알콜 음료점업,201907,0.6981586118942413
47204,경기,가평군,빵 및 과자류 소매업,201907,0.47643749498001353
47205,경기,가평군,서양식 음식점업,201907,0.9270392889232775
47206,경기,가평군,수산물 소매업,201907,0.013019549944583937
47207,경기,가평군,슈퍼마켓,201907,15.094919283601312
47208,경기,가평군,스포츠 및 레크레이션 용품 임대업,201907,0.10529690490542484
47209,경기,가평군,여관업,201907,1.2287634445932358
47210,경기,가평군,욕탕업,201907,0.06589024406737262
47211,경기,가평군,육류 소매업,201907,0.8423274607469786
47212,경기,가평군,일반유흥 주점업,201907,0.7991667132496971
47213,경기,가평군,일식 음식점업,201907,0.06449555037303142
47214,경기,가평군,전시 및 행사 대행업,201907,0.4197570348461048
47215,경기,가평군,중식 음식점업,201907,0.5847042543752953
47216,경기,가평군,차량용 가스 충전업,201907,0.2347508801597858
47217,경기,가평군,차량용 주유소 운영업,201907,14.254035920983341
47218,경기,가평군,체인화 편의점,201907,9.451922631380096
47219,경기,가평군,피자 햄버거 샌드위치 및 유사 음식점업,201907,0.7009442656469543
47220,경기,가평군,한식 음식점업,201907,29.987321732084183
47221,경기,가평군,호텔업,201907,0.0006323093173826611
47222,경기,가평군,화장품 및 방향제 소매업,201907,0.183174264263959
47223,경기,가평군,휴양콘도 운영업,201907,0.7671184105758383
47224,경기,고양시 덕양구,건강보조식품 소매업,201907,0.06422210381255403
47225,경기,고양시 덕양구,골프장 운영업,201907,2.018909862899411
47226,경기,고양시 덕양구,과실 및 채소 소매업,201907,0.3334428935235623
47227,경기,고양시 덕양구,관광 민예품 및 선물용품 소매업,201907,0.004170981463443007
47228,경기,고양시 덕양구,그외 기타 스포츠시설 운영업,201907,0.009850134591892375
47229,경기,고양시 덕양구,그외 기타 종합 소매업,201907,2.624556399006382
47230,경기,고양시 덕양구,기타 대형 종합 소매업,201907,24.348073522337472
47231,경기,고양시 덕양구,기타 수상오락 서비스업,201907,0.0017091917833393913
47232,경기,고양시 덕양구,기타 외국식 음식점업,201907,1.1149318510512027
47233,경기,고양시 덕양구,기타 주점업,201907,0.10475662776549709
47234,경기,고양시 덕양구,기타음식료품위주종합소매업,201907,1.240528929350275
47235,경기,고양시 덕양구,마사지업,201907,0.020676355028540247
47236,경기,고양시 덕양구,비알콜 음료점업,201907,1.2800349415306362
47237,경기,고양시 덕양구,빵 및 과자류 소매업,201907,1.1075838202703252
47238,경기,고양시 덕양구,서양식 음식점업,201907,1.6982623448005318
47239,경기,고양시 덕양구,수산물 소매업,201907,0.12418906851626967
47240,경기,고양시 덕양구,슈퍼마켓,201907,8.389552483265863
47241,경기,고양시 덕양구,스포츠 및 레크레이션 용품 임대업,201907,0.610453505943316
47242,경기,고양시 덕양구,여관업,201907,0.24670867313343006
47243,경기,고양시 덕양구,여행사업,201907,0.015586722039865466
47244,경기,고양시 덕양구,욕탕업,201907,0.20418971904415545
47245,경기,고양시 덕양구,육류 소매업,201907,1.1725934051451075
47246,경기,고양시 덕양구,일반유흥 주점업,201907,0.22997407116426066
47247,경기,고양시 덕양구,일식 음식점업,201907,0.6909577661772806
47248,경기,고양시 덕양구,전시 및 행사 대행업,201907,0.058070560845700725
47249,경기,고양시 덕양구,중식 음식점업,201907,1.2462268632036215
47250,경기,고양시 덕양구,차량용 가스 충전업,201907,0.5257131908643011
47251,경기,고양시 덕양구,차량용 주유소 운영업,201907,19.37486865137529
47252,경기,고양시 덕양구,체인화 편의점,201907,7.424717605083053
47253,경기,고양시 덕양구,피자 햄버거 샌드위치 및 유사 음식점업,201907,1.8009685495038033
47254,경기,고양시 덕양구,한식 음식점업,201907,21.47039201598294
47255,경기,고양시 덕양구,화장품 및 방향제 소매업,201907,0.4431271894966773
47256,경기,고양시 일산동구,건강보조식품 소매업,201907,0.04399325744603024
47257,경기,고양시 일산동구,골프장 운영업,201907,0.538525029890959
47258,경기,고양시 일산동구,과실 및 채소 소매업,201907,0.2617594738167015
47259,경기,고양시 일산동구,관광 민예품 및 선물용품 소매업,201907,0.0032201172645331556
47260,경기,고양시 일산동구,그외 기타 스포츠시설 운영업,201907,0.007547762800255581
47261,경기,고양시 일산동구,그외 기타 종합 소매업,201907,0.00039229536383864766
47262,경기,고양시 일산동구,기타 대형 종합 소매업,201907,16.83427021478197
47263,경기,고양시 일산동구,기타 수상오락 서비스업,201907,0.00021576245011125625
47264,경기,고양시 일산동구,기타 외국식 음식점업,201907,1.2514586901911695
47265,경기,고양시 일산동구,기타 주점업,201907,0.18396514554299656
47266,경기,고양시 일산동구,기타음식료품위주종합소매업,201907,0.6003816136475276
47267,경기,고양시 일산동구,마사지업,201907,0.06101538088493574
47268,경기,고양시 일산동구,비알콜 음료점업,201907,2.234004471219205
47269,경기,고양시 일산동구,빵 및 과자류 소매업,201907,1.3979323090384375
47270,경기,고양시 일산동구,서양식 음식점업,201907,4.631427665375801
47271,경기,고양시 일산동구,수산물 소매업,201907,0.1268743227844854
47272,경기,고양시 일산동구,슈퍼마켓,201907,8.346547872623578
47273,경기,고양시 일산동구,스포츠 및 레크레이션 용품 임대업,201907,0.8755883056344994
47274,경기,고양시 일산동구,여관업,201907,0.23739361647331925
47275,경기,고양시 일산동구,욕탕업,201907,0.22259388157714247
47276,경기,고양시 일산동구,육류 소매업,201907,0.7516961925911473
47277,경기,고양시 일산동구,일반유흥 주점업,201907,0.29253229904229655
47278,경기,고양시 일산동구,일식 음식점업,201907,1.709395632914171
47279,경기,고양시 일산동구,전시 및 행사 대행업,201907,0.0028045195560824922
47280,경기,고양시 일산동구,중식 음식점업,201907,1.9510459718443844
47281,경기,고양시 일산동구,차량용 가스 충전업,201907,0.18817855074581552
47282,경기,고양시 일산동구,차량용 주유소 운영업,201907,13.08164672374641
47283,경기,고양시 일산동구,체인화 편의점,201907,12.062137202359247
47284,경기,고양시 일산동구,피자 햄버거 샌드위치 및 유사 음식점업,201907,2.1624411232045415
47285,경기,고양시 일산동구,한식 음식점업,201907,28.89299454162671
47286,경기,고양시 일산동구,호텔업,201907,0.15207552210676475
47287,경기,고양시 일산동구,화장품 및 방향제 소매업,201907,0.8892762166252529
47288,경기,고양시 일산동구,휴양콘도 운영업,201907,0.004668314829679908
47289,경기,고양시 일산서구,건강보조식품 소매업,201907,0.11064239548015282
47290,경기,고양시 일산서구,과실 및 채소 소매업,201907,0.4499150673736267
47291,경기,고양시 일산서구,관광 민예품 및 선물용품 소매업,201907,0.0
